Subject	Trial	Recording	Frame	Kinect	Sk_color	Hip_Center_X	Hip_Center_Y	Hip_Center_Z	Spine_X	Spine_Y	Spine_Z	Shoulder_Center_X	Shoulder_Center_Y	Shoulder_Center_Z	Head_X	Head_Y	Head_Z	Shoulder_Left_X	Shoulder_Left_Y	Shoulder_Left_Z	Elbow_Left_X	Elbow_Left_Y	Elbow_Left_Z	Wrist_Left_X	Wrist_Left_Y	Wrist_Left_Z	Hand_Left_X	Hand_Left_Y	Hand_Left_Z	Shoulder_Right_X	Shoulder_Right_Y	Shoulder_Right_Z	Elbow_Right_X	Elbow_Right_Y	Elbow_Right_Z	Wrist_Right_X	Wrist_Right_Y	Wrist_Right_Z	Hand_Right_X	Hand_Right_Y	Hand_Right_Z	Hip_Left_X	Hip_Left_Y	Hip_Left_Z	Knee_Left_X	Knee_Left_Y	Knee_Left_Z	Ankle_Left_X	Ankle_Left_Y	Ankle_Left_Z	Foot_Left_X	Foot_Left_Y	Foot_Left_Z	Hip_Right_X	Hip_Right_Y	Hip_Right_Z	Knee_Right_X	Knee_Right_Y	Knee_Right_Z	Ankle_Right_X	Ankle_Right_Y	Ankle_Right_Z	Foot_Right_X	Foot_Right_Y	Foot_Right_Z	
20190807T151230_Example1	Test 1	1	0002973_151446	1	red	0.173492	0.247444	2.184497	0.179670	0.308405	2.229907	0.184336	0.648093	2.230433	0.157039	0.809589	2.204788	0.008875	0.564215	2.252762	-0.039998	0.296140	2.308688	-0.088968	0.073492	2.343565	-0.107586	-0.003901	2.348612	0.326120	0.572398	2.219030	0.380904	0.302868	2.158142	0.387606	0.107256	2.019149	0.369084	0.059618	1.986338	0.099430	0.174775	2.178390	0.099076	-0.297540	2.129584	0.084916	-0.640616	2.042042	0.089981	-0.711887	1.957844	0.243829	0.178560	2.168529	0.266308	-0.306902	2.263529	0.277606	-0.635640	2.454539	0.268506	-0.675616	2.367707	
20190807T151230_Example1	Test 1	1	0002974_151446	1	red	0.154983	0.243044	2.120322	0.160003	0.304445	2.165436	0.159548	0.643487	2.159451	0.125659	0.798089	2.135448	-0.013105	0.548344	2.181655	-0.064251	0.288857	2.228010	-0.114422	0.062885	2.243264	-0.127199	-0.000805	2.246179	0.307051	0.566741	2.150353	0.364689	0.286207	2.090984	0.380800	0.075158	1.980411	0.368493	0.041019	1.955066	0.080136	0.170010	2.112842	0.088724	-0.284566	2.084534	0.083669	-0.644003	2.030307	0.088929	-0.721922	1.953181	0.227786	0.173313	2.107844	0.255265	-0.283471	2.128590	0.260688	-0.633167	2.372614	0.252068	-0.673209	2.286406	
20190807T151230_Example1	Test 1	1	0002975_151446	1	red	0.134209	0.244525	2.034388	0.133604	0.305347	2.078363	0.135479	0.636104	2.063462	0.090595	0.790930	2.041695	-0.031795	0.591092	2.059263	-0.094239	0.296763	2.094863	-0.144602	0.069767	2.058769	-0.159324	-0.003337	2.045421	0.290561	0.560496	2.062375	0.355686	0.295365	2.034206	0.380065	0.070237	1.963728	0.382162	-0.006327	1.937459	0.061011	0.170749	2.032659	0.086255	-0.290105	2.026985	0.083104	-0.646519	2.020599	0.087374	-0.731259	1.952988	0.206885	0.173325	2.020779	0.217118	-0.274025	1.950217	0.234707	-0.636212	2.181295	0.252059	-0.711414	2.159527	
20190807T151230_Example1	Test 1	1	0002976_151446	1	red	0.129713	0.248844	2.006601	0.129876	0.310060	2.049326	0.123411	0.639029	2.030230	0.089426	0.789107	1.990152	-0.038557	0.591371	2.038590	-0.099809	0.307347	2.051480	-0.149392	0.083005	1.995582	-0.167368	0.003068	1.969424	0.283094	0.554206	2.026657	0.352689	0.297548	2.014958	0.381665	0.070139	1.956435	0.386810	-0.007861	1.935891	0.057836	0.174386	2.002458	0.081573	-0.290496	2.014848	0.082139	-0.644608	2.018800	0.087129	-0.732372	1.958491	0.203604	0.177122	1.996574	0.207000	-0.261998	1.894398	0.218687	-0.625951	2.097114	0.225675	-0.707365	2.056405	
20190807T151230_Example1	Test 1	1	0002977_151446	1	red	0.122163	0.248679	1.947861	0.119274	0.308586	1.989035	0.103465	0.630083	1.969996	0.097413	0.772294	1.908429	-0.062078	0.543109	1.979125	-0.111247	0.315056	1.959632	-0.158776	0.102919	1.862056	-0.176894	0.006274	1.814277	0.279247	0.554552	1.978559	0.353454	0.299235	1.978045	0.386598	0.070842	1.930735	0.403926	-0.007647	1.922462	0.047515	0.169445	1.937182	0.071729	-0.289492	1.986098	0.091821	-0.658806	1.992613	0.096249	-0.730888	1.949355	0.203047	0.174792	1.940964	0.189628	-0.250700	1.807068	0.192468	-0.642337	1.886420	0.173361	-0.718108	1.866440	
20190807T151230_Example1	Test 1	1	0002978_151446	1	red	0.117561	0.249240	1.857087	0.116020	0.310027	1.895475	0.102795	0.630913	1.872649	0.113676	0.759200	1.791648	-0.074037	0.524231	1.890428	-0.124418	0.299101	1.840580	-0.155484	0.125214	1.677401	-0.156120	0.062011	1.628870	0.258504	0.564675	1.883692	0.349408	0.290928	1.908664	0.395949	0.064038	1.881956	0.417866	-0.013608	1.878979	0.042929	0.168012	1.847292	0.058575	-0.287294	1.939281	0.087051	-0.664148	1.990792	0.085781	-0.737434	1.958763	0.198709	0.179287	1.856044	0.182100	-0.230043	1.744473	0.179215	-0.659365	1.613828	0.177182	-0.703810	1.528059	
20190807T151230_Example1	Test 1	1	0002979_151446	1	red	0.113547	0.237891	1.797369	0.113528	0.298555	1.834961	0.107163	0.619528	1.816024	0.097848	0.760869	1.749209	-0.063264	0.545581	1.818664	-0.120439	0.321389	1.780073	-0.144144	0.151735	1.611263	-0.137297	0.077529	1.537620	0.237784	0.547277	1.810279	0.347400	0.273949	1.855426	0.395542	0.047888	1.825501	0.419453	-0.029174	1.824359	0.043568	0.165442	1.778865	0.055812	-0.285460	1.880413	0.085724	-0.671313	1.982947	0.084155	-0.746882	1.958977	0.187351	0.171569	1.800344	0.166317	-0.231514	1.717933	0.174711	-0.645329	1.540886	0.173292	-0.697526	1.451552	
20190807T151230_Example1	Test 1	1	0002980_151446	1	red	0.110362	0.232725	1.725459	0.108776	0.292207	1.763550	0.105153	0.610563	1.748162	0.119245	0.746179	1.673297	-0.052583	0.533850	1.754481	-0.113382	0.311358	1.712139	-0.132596	0.148107	1.536738	-0.123381	0.071369	1.459590	0.252828	0.531023	1.760128	0.343424	0.262502	1.787573	0.395781	0.037354	1.766425	0.405348	-0.008172	1.760847	0.038624	0.161522	1.708324	0.049930	-0.266772	1.803089	0.083926	-0.663020	1.967902	0.082022	-0.742193	1.962955	0.183961	0.166166	1.728267	0.154106	-0.239115	1.675026	0.169324	-0.652496	1.498436	0.173603	-0.701314	1.406351	
20190807T151230_Example1	Test 1	1	0002981_151446	1	red	0.109978	0.229047	1.690007	0.108481	0.287872	1.729217	0.106039	0.605942	1.717600	0.120137	0.734817	1.634555	-0.051241	0.528760	1.718236	-0.108218	0.305103	1.680186	-0.129633	0.137817	1.509424	-0.119832	0.060880	1.432523	0.253089	0.535796	1.725972	0.343619	0.257087	1.754921	0.388541	0.030759	1.728091	0.410116	-0.047034	1.727975	0.038686	0.157922	1.676932	0.043999	-0.262070	1.782739	0.081941	-0.653551	1.956607	0.081658	-0.732916	1.954890	0.182605	0.163226	1.689129	0.147241	-0.240519	1.632598	0.172968	-0.664402	1.490140	0.178323	-0.714997	1.399980	
20190807T151230_Example1	Test 1	1	0002982_151446	1	red	0.110872	0.222842	1.625275	0.109335	0.281936	1.666121	0.102278	0.602905	1.655113	0.116353	0.734122	1.573617	-0.044000	0.533542	1.653060	-0.105337	0.301520	1.622251	-0.121337	0.122551	1.464244	-0.111106	0.057832	1.410224	0.234515	0.579978	1.659243	0.332431	0.286372	1.679085	0.378162	0.060275	1.651973	0.389214	-0.006828	1.649781	0.045523	0.155139	1.612096	0.035002	-0.251063	1.677423	0.074352	-0.619505	1.892356	0.075159	-0.658978	1.807686	0.178883	0.163282	1.622211	0.160267	-0.238954	1.560491	0.163284	-0.675969	1.474287	0.165454	-0.729111	1.387255	
20190807T151230_Example1	Test 1	1	0002983_151446	1	red	0.103995	0.213888	1.563276	0.101706	0.274167	1.606112	0.095138	0.603193	1.597061	0.109361	0.735346	1.515812	-0.051765	0.524411	1.592980	-0.106171	0.279582	1.561814	-0.124616	0.082816	1.430222	-0.114022	0.037239	1.400879	0.249262	0.515563	1.598369	0.331370	0.270937	1.608449	0.371410	0.046238	1.562364	0.380248	-0.008584	1.553765	0.035033	0.146152	1.549852	0.021929	-0.255802	1.566151	0.066660	-0.605709	1.807922	0.068998	-0.645020	1.723191	0.176371	0.146931	1.557300	0.129653	-0.252831	1.520551	0.199301	-0.688104	1.461708	0.208001	-0.736528	1.375947	
20190807T151230_Example1	Test 1	1	0002984_151446	1	red	0.104523	0.212424	1.533418	0.101119	0.271841	1.575935	0.096592	0.595139	1.563212	0.110888	0.727862	1.482209	-0.048409	0.514084	1.556879	-0.109052	0.271674	1.534827	-0.127069	0.062506	1.427317	-0.122077	-0.006030	1.386323	0.257461	0.521176	1.573567	0.329558	0.275271	1.573069	0.357204	0.052141	1.510152	0.371670	-0.025349	1.496422	0.034075	0.142392	1.522796	0.020230	-0.259381	1.522732	0.065159	-0.600168	1.775764	0.070090	-0.639618	1.691201	0.177919	0.145405	1.529371	0.126406	-0.252821	1.493679	0.204444	-0.687818	1.470600	0.214418	-0.735572	1.386781	
20190807T151230_Example1	Test 1	1	0002985_151446	1	red	0.093015	0.191748	1.427230	0.087104	0.250476	1.463124	0.046739	0.559228	1.440994	0.061079	0.692308	1.359208	-0.066178	0.493961	1.461026	-0.118385	0.257565	1.472483	-0.159246	0.036104	1.417967	-0.168552	-0.041497	1.406084	0.233085	0.493884	1.449302	0.317706	0.268491	1.449641	0.340060	0.056408	1.353448	0.344903	0.023326	1.325352	0.026759	0.124209	1.423676	0.003611	-0.266822	1.341447	-0.006748	-0.673773	1.474679	-0.008456	-0.708661	1.403876	0.175053	0.125861	1.420599	0.162397	-0.271750	1.414549	0.150982	-0.695336	1.495183	0.148264	-0.742416	1.427123	
20190807T151230_Example1	Test 1	1	0002986_151446	1	red	0.086596	0.178247	1.374723	0.080760	0.236144	1.404810	0.041585	0.532403	1.377028	0.055947	0.665458	1.295110	-0.065894	0.475860	1.408408	-0.127408	0.249748	1.445580	-0.174094	0.027724	1.410344	-0.184282	-0.050180	1.405663	0.228657	0.468728	1.393086	0.311062	0.257089	1.388765	0.332618	0.055967	1.271018	0.329233	0.037510	1.252793	0.019156	0.112263	1.374109	0.002416	-0.275238	1.284371	-0.037030	-0.705464	1.270225	-0.043865	-0.756889	1.196944	0.170648	0.113101	1.370229	0.158268	-0.279392	1.404605	0.148324	-0.700027	1.478684	0.144781	-0.751740	1.405912	
20190807T151230_Example1	Test 1	1	0002987_151447	1	red	0.085106	0.160067	1.301211	0.086274	0.213940	1.319023	0.086773	0.476150	1.277193	0.101114	0.609020	1.195175	-0.078849	0.449299	1.343649	-0.141922	0.232672	1.394424	-0.194195	0.012861	1.374493	-0.206236	-0.064177	1.371210	0.224595	0.435653	1.317839	0.305512	0.224654	1.299611	0.313047	0.037304	1.160905	0.309049	0.032099	1.164272	0.010271	0.093420	1.307592	0.014907	-0.295357	1.242579	-0.123523	-0.650508	1.026874	-0.147175	-0.679816	0.930480	0.165190	0.091492	1.296470	0.123737	-0.290034	1.365629	0.174503	-0.694019	1.468233	0.186370	-0.742383	1.396119	
20190807T151230_Example1	Test 1	1	0002988_151447	1	red	0.082428	0.149391	1.274335	0.084256	0.203314	1.293522	0.084720	0.471020	1.263524	0.099051	0.603792	1.181500	-0.076423	0.444076	1.315193	-0.145085	0.225381	1.376137	-0.198227	0.006680	1.352135	-0.210470	-0.070081	1.351912	0.221819	0.422879	1.291971	0.305351	0.213912	1.279679	0.302252	0.036102	1.128863	0.301219	-0.023168	1.082719	0.006628	0.082490	1.277679	0.007652	-0.305105	1.213069	-0.144358	-0.621041	0.949160	-0.166531	-0.632062	0.850452	0.158959	0.081569	1.270783	0.120462	-0.296945	1.348972	0.174756	-0.694502	1.463697	0.189547	-0.739888	1.392272	
20190807T151230_Example1	Test 1	1	0002989_151447	1	red	0.078510	0.140119	1.248731	0.080203	0.193398	1.263515	0.078525	0.457639	1.230511	0.092845	0.590311	1.148477	-0.078390	0.437920	1.291226	-0.149329	0.216807	1.351536	-0.203598	-0.000891	1.327767	-0.213196	-0.077711	1.328471	0.215632	0.411992	1.265853	0.300302	0.204011	1.248134	0.296684	0.024849	1.100299	0.295478	-0.034871	1.055138	0.002501	0.074617	1.255039	0.006912	-0.311865	1.191716	-0.012467	-0.614968	1.093588	-0.011825	-0.510771	1.113083	0.154840	0.072886	1.244384	0.115796	-0.302812	1.328533	0.175886	-0.692374	1.457509	0.192877	-0.735395	1.388731	
20190807T151230_Example1	Test 1	1	0002990_151447	1	red	0.047012	0.108000	1.138764	0.049429	0.159583	1.149857	0.052840	0.411343	1.109210	0.067144	0.543863	1.027193	-0.098763	0.388738	1.175305	-0.177637	0.156656	1.227258	-0.225565	-0.061260	1.195082	-0.234004	-0.137654	1.188852	0.191213	0.370374	1.153698	0.269895	0.128249	1.107446	0.285204	-0.074591	1.001326	0.288039	-0.142557	0.965011	-0.031195	0.046695	1.151203	-0.025392	-0.334724	1.064185	0.001627	-0.644300	1.012403	-0.002052	-0.539465	1.026472	0.122701	0.038205	1.133778	0.126532	-0.335832	1.227189	0.088986	-0.633234	1.500177	0.080633	-0.668849	1.429355	
20190807T151230_Example1	Test 1	1	0002991_151447	1	red	0.042508	0.103187	1.122851	0.044766	0.154395	1.131446	0.048277	0.403155	1.089182	0.062563	0.535513	1.007193	-0.100879	0.388391	1.157331	-0.179636	0.154639	1.204838	-0.229539	-0.061571	1.167027	-0.237122	-0.137506	1.158209	0.185911	0.364663	1.136573	0.267795	0.122599	1.093634	0.284601	-0.084680	0.999863	0.288595	-0.153376	0.965713	-0.035134	0.042028	1.136004	-0.023257	-0.338986	1.053732	0.001105	-0.648958	1.013104	-0.002922	-0.543990	1.024544	0.117679	0.034685	1.118748	0.122559	-0.344453	1.186746	0.120102	-0.611394	1.322927	0.120689	-0.515034	1.279571	
20190807T151230_Example1	Test 1	1	0002992_151447	1	red	0.036869	0.099514	1.094517	0.039143	0.149352	1.100921	0.043368	0.390141	1.057279	0.057633	0.522301	0.975346	-0.114630	0.374493	1.134033	-0.184849	0.155452	1.168005	-0.234341	-0.059369	1.124298	-0.240560	-0.134759	1.112781	0.180779	0.356351	1.112137	0.265400	0.115482	1.072181	0.282899	-0.091596	0.979945	0.289015	-0.162950	0.952997	-0.043921	0.035510	1.103589	-0.013839	-0.413156	1.024204	-0.097747	-0.082096	1.130530	-0.071185	-0.177620	1.095162	0.114182	0.030591	1.095445	0.124932	-0.353597	1.123667	0.109803	-0.599215	1.289367	0.123226	-0.506926	1.240543	
20190807T151230_Example1	Test 1	1	0002993_151447	1	red	0.029975	0.092994	1.070229	0.031858	0.139666	1.074580	0.034789	0.357510	1.027584	0.049022	0.489372	0.945772	-0.117181	0.371043	1.109012	-0.198390	0.106897	1.127907	-0.248350	-0.103312	1.065093	-0.255260	-0.178845	1.058440	0.177451	0.347836	1.090993	0.263448	0.110684	1.053516	0.279664	-0.100697	0.975742	0.287568	-0.170115	0.945478	-0.049865	0.029698	1.083398	-0.021021	-0.417475	1.002894	-0.099549	-0.116004	1.168507	-0.074459	-0.203685	1.116439	0.106508	0.023782	1.068670	0.122341	-0.358369	1.102930	0.039082	-0.635341	1.190487	0.076005	-0.540971	1.162928	
20190807T151230_Example1	Test 1	2	0003263_151458	1	cyan	0.381434	0.301605	3.698893	0.392090	0.369151	3.734240	0.381624	0.724464	3.721482	0.358576	0.945734	3.699455	0.223040	0.618706	3.774020	0.180064	0.334807	3.790869	0.133288	0.109413	3.729377	0.134330	0.041578	3.704408	0.531504	0.581385	3.675353	0.637831	0.340926	3.651145	0.655598	0.116265	3.570532	0.678709	0.034949	3.532506	0.311996	0.236097	3.717375	0.294699	-0.263567	3.638678	0.325543	-0.617891	3.795417	0.316039	-0.701812	3.758016	0.450805	0.219303	3.667809	0.459195	-0.278771	3.682309	0.459103	-0.628931	3.676180	0.438846	-0.712317	3.641998	
20190807T151230_Example1	Test 1	2	0003264_151458	1	cyan	0.371008	0.298572	3.654793	0.387963	0.363863	3.685501	0.386454	0.705118	3.667120	0.358058	0.875930	3.662901	0.216949	0.620480	3.761321	0.172142	0.331463	3.772895	0.133256	0.096770	3.731034	0.128119	0.033518	3.733998	0.518311	0.575238	3.619014	0.621539	0.316456	3.579826	0.651003	0.091142	3.490579	0.648587	0.051468	3.462694	0.299325	0.235018	3.675181	0.283818	-0.269281	3.572301	0.308149	-0.608624	3.693941	0.299255	-0.695459	3.629274	0.437323	0.214129	3.624428	0.467261	-0.277716	3.670413	0.458799	-0.626998	3.673409	0.444330	-0.700107	3.636739	
20190807T151230_Example1	Test 1	2	0003265_151458	1	cyan	0.365092	0.286017	3.585477	0.381568	0.354944	3.616539	0.386598	0.721618	3.602865	0.336701	0.889349	3.608805	0.213138	0.614367	3.688338	0.164511	0.346125	3.732074	0.136515	0.111744	3.741288	0.121073	0.038704	3.770153	0.525945	0.577703	3.560198	0.604434	0.325985	3.473478	0.600724	0.109640	3.363044	0.598529	0.021833	3.300865	0.291203	0.220639	3.605478	0.266114	-0.271032	3.458796	0.247766	-0.621636	3.424366	0.237813	-0.700274	3.356406	0.433327	0.204195	3.560157	0.459220	-0.280070	3.634332	0.457625	-0.634542	3.678292	0.447881	-0.709160	3.642351	
20190807T151230_Example1	Test 1	2	0003266_151459	1	cyan	0.350938	0.275420	3.495042	0.367633	0.341858	3.527953	0.371425	0.690719	3.507808	0.322900	0.863321	3.506736	0.195391	0.608928	3.601452	0.155614	0.342655	3.690456	0.131773	0.117809	3.732194	0.116467	0.043152	3.768021	0.509551	0.561801	3.473154	0.578363	0.340052	3.407618	0.569102	0.161759	3.244745	0.558754	0.078513	3.171811	0.276617	0.210244	3.517259	0.265445	-0.275212	3.429134	0.219915	-0.566981	3.264785	0.206953	-0.634586	3.167961	0.419000	0.188010	3.468126	0.449770	-0.278584	3.582201	0.455524	-0.634470	3.670372	0.447991	-0.720275	3.653316	
20190807T151230_Example1	Test 1	2	0003267_151459	1	cyan	0.341093	0.276960	3.460956	0.357230	0.343599	3.494087	0.353962	0.694162	3.478825	0.315481	0.870856	3.484993	0.183126	0.604665	3.563532	0.146398	0.331087	3.638513	0.119782	0.116803	3.710404	0.110519	0.036207	3.748523	0.494206	0.551423	3.426138	0.563089	0.323700	3.343679	0.557798	0.157509	3.168100	0.544504	0.090988	3.115101	0.267518	0.214366	3.473934	0.255403	-0.265663	3.378315	0.213833	-0.570322	3.199404	0.204131	-0.631689	3.092355	0.409180	0.190491	3.432324	0.443576	-0.277838	3.547593	0.452757	-0.633522	3.660007	0.447607	-0.723567	3.644691	
20190807T151230_Example1	Test 1	2	0003268_151459	1	cyan	0.314147	0.266924	3.363607	0.327814	0.331901	3.399632	0.319396	0.677451	3.389509	0.277657	0.848023	3.379828	0.154601	0.595705	3.460108	0.124419	0.336122	3.538629	0.094229	0.129457	3.617702	0.093650	0.043577	3.692044	0.464041	0.566404	3.342238	0.539313	0.345809	3.281755	0.524121	0.175665	3.097269	0.510504	0.097875	3.037952	0.243175	0.196799	3.387703	0.234632	-0.276611	3.287750	0.208118	-0.611970	3.144908	0.200489	-0.686623	3.042804	0.382280	0.183400	3.321811	0.421501	-0.281407	3.452221	0.444906	-0.630359	3.636412	0.447114	-0.723953	3.639106	
20190807T151230_Example1	Test 1	2	0003269_151459	1	cyan	0.283781	0.269241	3.277441	0.297524	0.332028	3.316013	0.296158	0.677328	3.321440	0.259755	0.846042	3.319676	0.129201	0.608304	3.376873	0.094915	0.323958	3.463349	0.069287	0.116907	3.544901	0.060299	0.010513	3.583505	0.434937	0.573333	3.265996	0.505524	0.308105	3.191608	0.508245	0.135181	3.027710	0.488056	0.088770	2.989076	0.215431	0.196688	3.293865	0.218223	-0.274599	3.218582	0.198901	-0.623488	3.106288	0.199219	-0.706457	3.027777	0.348661	0.194147	3.242833	0.396620	-0.296047	3.343230	0.438375	-0.621176	3.585244	0.444657	-0.713480	3.596329	
20190807T151230_Example1	Test 1	2	0003270_151459	1	cyan	0.253606	0.275361	3.207230	0.267549	0.339743	3.243963	0.264252	0.683824	3.234104	0.236352	0.863264	3.258378	0.108497	0.622984	3.302595	0.063783	0.323470	3.361176	0.029576	0.097868	3.392158	0.018208	0.016238	3.410449	0.409055	0.560646	3.191940	0.489305	0.306432	3.143767	0.486433	0.114663	2.999038	0.486813	0.064701	2.979144	0.183643	0.203148	3.225223	0.210678	-0.276305	3.171467	0.199076	-0.628160	3.098189	0.168259	-0.673453	3.007642	0.320044	0.199686	3.175979	0.375614	-0.291996	3.186927	0.416533	-0.594933	3.465044	0.435900	-0.678929	3.494353	
20190807T151230_Example1	Test 1	2	0003271_151459	1	cyan	0.246708	0.273532	3.166009	0.259366	0.337542	3.206515	0.256095	0.684922	3.201402	0.226152	0.863954	3.207326	0.099405	0.616501	3.246050	0.043523	0.321482	3.287961	0.013078	0.095101	3.323732	-0.004930	0.010179	3.304922	0.399370	0.562473	3.149362	0.476683	0.298360	3.091695	0.490123	0.090897	2.971696	0.485673	0.035723	2.936938	0.177494	0.201726	3.181738	0.207788	-0.284568	3.139492	0.198858	-0.637585	3.089866	0.172494	-0.681349	3.000128	0.312585	0.200028	3.132096	0.370040	-0.286912	3.112477	0.404984	-0.598285	3.387747	0.428579	-0.681087	3.411983	
20190807T151230_Example1	Test 1	2	0003272_151459	1	cyan	0.240562	0.279137	3.142181	0.252088	0.342702	3.181685	0.241302	0.682994	3.171188	0.218083	0.860216	3.176713	0.088132	0.620879	3.216233	0.032840	0.329258	3.251565	-0.011708	0.096846	3.231436	-0.031476	0.005240	3.219624	0.391149	0.562391	3.118488	0.475440	0.298359	3.075134	0.490633	0.084642	2.966259	0.488045	0.030696	2.942329	0.173589	0.203846	3.163220	0.204308	-0.282432	3.125459	0.199179	-0.638988	3.087942	0.172949	-0.682685	2.999447	0.306852	0.205740	3.105175	0.349435	-0.276018	3.041662	0.385789	-0.601181	3.304666	0.386449	-0.685353	3.272958	
20190807T151230_Example1	Test 1	2	0003273_151459	1	cyan	0.226664	0.300040	3.062737	0.234904	0.361735	3.104916	0.223514	0.698531	3.096864	0.197683	0.881194	3.112329	0.070507	0.672631	3.139760	0.005247	0.360711	3.125258	-0.056000	0.111891	3.048485	-0.072303	0.015152	3.017125	0.377237	0.586943	3.061102	0.462160	0.326537	3.032171	0.493982	0.099193	2.961005	0.491655	0.021326	2.942364	0.160663	0.223803	3.077936	0.194685	-0.290022	3.093700	0.200211	-0.639170	3.083991	0.181201	-0.681156	2.996462	0.291915	0.227951	3.024769	0.324968	-0.252907	2.909992	0.352339	-0.624489	3.090423	0.346185	-0.701597	3.057459	
20190807T151230_Example1	Test 1	2	0003274_151459	1	cyan	0.222689	0.302232	2.987605	0.229532	0.363554	3.027921	0.212553	0.691638	3.012284	0.188846	0.871349	3.033543	0.041978	0.627874	3.073927	-0.012219	0.375107	3.008255	-0.079491	0.132697	2.870021	-0.098095	0.052197	2.831718	0.368971	0.595836	2.999228	0.464713	0.330339	2.977807	0.501962	0.098407	2.940137	0.530414	0.022467	2.937974	0.150364	0.222019	2.991747	0.189185	-0.267730	3.027686	0.205699	-0.638333	3.072915	0.187267	-0.680444	2.986443	0.298114	0.229048	2.966577	0.305491	-0.245999	2.814183	0.301012	-0.628254	2.849736	0.301304	-0.715336	2.792211	
